OrderID,accm_txn_create_time,accm_txn_complete_time,txn_process_time_hours
O7099,04:13.0,NULL,NULL
O7100,04:13.0,NULL,NULL
O7101,04:13.0,NULL,NULL
O7102,04:13.0,NULL,NULL
O7103,04:13.0,NULL,NULL
O7104,04:13.0,NULL,NULL
O7105,04:13.0,NULL,NULL
O7106,04:13.0,NULL,NULL
O7107,04:13.0,NULL,NULL
O7108,04:13.0,NULL,NULL
O7109,04:13.0,NULL,NULL
O7110,04:13.0,NULL,NULL
O7111,04:13.0,NULL,NULL
O7112,04:13.0,NULL,NULL
O7113,04:13.0,NULL,NULL
O7114,04:13.0,NULL,NULL
O7115,04:13.0,NULL,NULL
O7116,04:13.0,NULL,NULL
O7117,04:13.0,NULL,NULL
O7118,04:13.0,NULL,NULL
O7119,04:13.0,NULL,NULL
O7120,04:13.0,NULL,NULL
O7121,04:13.0,NULL,NULL
O7122,04:13.0,NULL,NULL
O7123,04:13.0,NULL,NULL
O7124,04:13.0,NULL,NULL
O7125,04:13.0,NULL,NULL
O7126,04:13.0,NULL,NULL
O7127,04:13.0,NULL,NULL
O7128,04:13.0,NULL,NULL
O7129,04:13.0,NULL,NULL
O7130,04:13.0,NULL,NULL
O7131,04:13.0,NULL,NULL
O7132,04:13.0,NULL,NULL
O7133,04:13.0,NULL,NULL
O7134,04:13.0,NULL,NULL
O7135,04:13.0,NULL,NULL
O7136,04:13.0,NULL,NULL
O7137,04:13.0,NULL,NULL
O7138,04:13.0,NULL,NULL
O7139,04:13.0,NULL,NULL
O7140,04:13.0,NULL,NULL
O7141,04:13.0,NULL,NULL
O7142,04:13.0,NULL,NULL
O7143,04:13.0,NULL,NULL
O7144,04:13.0,NULL,NULL
O7145,04:13.0,NULL,NULL
O7146,04:13.0,NULL,NULL
O7147,04:13.0,NULL,NULL
O7148,04:13.0,NULL,NULL
O7149,04:13.0,NULL,NULL
O7150,04:13.0,NULL,NULL
O7151,04:13.0,NULL,NULL
O7152,04:13.0,NULL,NULL
O7153,04:13.0,NULL,NULL
O7154,04:13.0,NULL,NULL
O7155,04:13.0,NULL,NULL
O7156,04:13.0,NULL,NULL
O7157,04:13.0,NULL,NULL
O7158,04:13.0,NULL,NULL
O7159,04:13.0,NULL,NULL
O7160,04:13.0,NULL,NULL
O7161,04:13.0,NULL,NULL
O7162,04:13.0,NULL,NULL
O7163,04:13.0,NULL,NULL
O7164,04:13.0,NULL,NULL
O7165,04:13.0,NULL,NULL
O7166,04:13.0,NULL,NULL
O7167,04:13.0,NULL,NULL
O7168,04:13.0,NULL,NULL
O7169,04:13.0,NULL,NULL
O7170,04:13.0,NULL,NULL
O7171,04:13.0,NULL,NULL
O7172,04:13.0,NULL,NULL
O7173,04:13.0,NULL,NULL
O7174,04:13.0,NULL,NULL
O7175,04:13.0,NULL,NULL
O7176,04:13.0,NULL,NULL
O7177,04:13.0,NULL,NULL
O7178,04:13.0,NULL,NULL
O7179,04:13.0,NULL,NULL
O7180,04:13.0,NULL,NULL
O7181,04:13.0,NULL,NULL
O7182,04:13.0,NULL,NULL
O7183,04:13.0,NULL,NULL
O7184,04:13.0,NULL,NULL
O7185,04:13.0,NULL,NULL
O7186,04:13.0,NULL,NULL
O7187,04:13.0,NULL,NULL
O7188,04:13.0,NULL,NULL
O7189,04:13.0,NULL,NULL
O7190,04:13.0,NULL,NULL
O7191,04:13.0,NULL,NULL
O7192,04:13.0,NULL,NULL
O7193,04:13.0,NULL,NULL
O7194,04:13.0,NULL,NULL
O7195,04:13.0,NULL,NULL
O7196,04:13.0,NULL,NULL
O7197,04:13.0,NULL,NULL
O7198,04:13.0,NULL,NULL
O7199,04:13.0,NULL,NULL
O7200,04:13.0,NULL,NULL
O7201,04:13.0,NULL,NULL
O7202,04:13.0,NULL,NULL
O7203,04:13.0,NULL,NULL
O7204,04:13.0,NULL,NULL
O7205,04:13.0,NULL,NULL
O7206,04:13.0,NULL,NULL
O7207,04:13.0,NULL,NULL
O7208,04:13.0,NULL,NULL
O7209,04:13.0,NULL,NULL
O7210,04:13.0,NULL,NULL
O7211,04:13.0,NULL,NULL
O7212,04:13.0,NULL,NULL
O7213,04:13.0,NULL,NULL
O7214,04:13.0,NULL,NULL
O7215,04:13.0,NULL,NULL
O7216,04:13.0,NULL,NULL
O7217,04:13.0,NULL,NULL
O7218,04:13.0,NULL,NULL
O7219,04:13.0,NULL,NULL
O7220,04:13.0,NULL,NULL
O7221,04:13.0,NULL,NULL
O7222,04:13.0,NULL,NULL
O7223,04:13.0,NULL,NULL
O7224,04:13.0,NULL,NULL
O7225,04:13.0,NULL,NULL
O7226,04:13.0,NULL,NULL
O7227,04:13.0,NULL,NULL
O7228,04:13.0,NULL,NULL
O7229,04:13.0,NULL,NULL
O7230,04:13.0,NULL,NULL
O7231,04:13.0,NULL,NULL
O7232,04:13.0,NULL,NULL
O7233,04:13.0,NULL,NULL
O7234,04:13.0,NULL,NULL
O7235,04:13.0,NULL,NULL
O7236,04:13.0,NULL,NULL
O7237,04:13.0,NULL,NULL
O7238,04:13.0,NULL,NULL
O7239,04:13.0,NULL,NULL
O7240,04:13.0,NULL,NULL
O7241,04:13.0,NULL,NULL
O7242,04:13.0,NULL,NULL
O7243,04:13.0,NULL,NULL
O7244,04:13.0,NULL,NULL
O7245,04:13.0,NULL,NULL
O7246,04:13.0,NULL,NULL
O7247,04:13.0,NULL,NULL
O7248,04:13.0,NULL,NULL
O7249,04:13.0,NULL,NULL
O7250,04:13.0,NULL,NULL
O7251,04:13.0,NULL,NULL
O7252,04:13.0,NULL,NULL
O7253,04:13.0,NULL,NULL
O7254,04:13.0,NULL,NULL
O7255,04:13.0,NULL,NULL
O7256,04:13.0,NULL,NULL
O7257,04:13.0,NULL,NULL
O7258,04:13.0,NULL,NULL
O7259,04:13.0,NULL,NULL
O7260,04:13.0,NULL,NULL
O7261,04:13.0,NULL,NULL
O7262,04:13.0,NULL,NULL
O7263,04:13.0,NULL,NULL
O7264,04:13.0,NULL,NULL
O7265,04:13.0,NULL,NULL
O7266,04:13.0,NULL,NULL
O7267,04:13.0,NULL,NULL
O7268,04:13.0,NULL,NULL
O7269,04:13.0,NULL,NULL
O7270,04:13.0,NULL,NULL
O7271,04:13.0,NULL,NULL
O7272,04:13.0,NULL,NULL
O7273,04:13.0,NULL,NULL
O7274,04:13.0,NULL,NULL
O7275,04:13.0,NULL,NULL
O7276,04:13.0,NULL,NULL
O7277,04:13.0,NULL,NULL
O7278,04:13.0,NULL,NULL
O7279,04:13.0,NULL,NULL
O7280,04:13.0,NULL,NULL
O7281,04:13.0,NULL,NULL
O7282,04:13.0,NULL,NULL
O7283,04:13.0,NULL,NULL
O7284,04:13.0,NULL,NULL
O7285,04:13.0,NULL,NULL
O7286,04:13.0,NULL,NULL
O7287,04:13.0,NULL,NULL
O7288,04:13.0,NULL,NULL
O7289,04:13.0,NULL,NULL
O7290,04:13.0,NULL,NULL
O7291,04:13.0,NULL,NULL
O7292,04:13.0,NULL,NULL
O7293,04:13.0,NULL,NULL
O7294,04:13.0,NULL,NULL
O7295,04:13.0,NULL,NULL
O7296,04:13.0,NULL,NULL
O7297,04:13.0,NULL,NULL
O7298,04:13.0,NULL,NULL
O7299,04:13.0,NULL,NULL
O7300,04:13.0,NULL,NULL
O7301,04:13.0,NULL,NULL
O7302,04:13.0,NULL,NULL
O7303,04:13.0,NULL,NULL
O7304,04:13.0,NULL,NULL
O7305,04:13.0,NULL,NULL
O7306,04:13.0,NULL,NULL
O7307,04:13.0,NULL,NULL
O7308,04:13.0,NULL,NULL
O7309,04:13.0,NULL,NULL
O7310,04:13.0,NULL,NULL
O7311,04:13.0,NULL,NULL
O7312,04:13.0,NULL,NULL
O7313,04:13.0,NULL,NULL
O7314,04:13.0,NULL,NULL
O7315,04:13.0,NULL,NULL
O7316,04:13.0,NULL,NULL
O7317,04:13.0,NULL,NULL
O7318,04:13.0,NULL,NULL
O7319,04:13.0,NULL,NULL
O7320,04:13.0,NULL,NULL
O7321,04:13.0,NULL,NULL
O7322,04:13.0,NULL,NULL
O7323,04:13.0,NULL,NULL
O7324,04:13.0,NULL,NULL
O7325,04:13.0,NULL,NULL
O7326,04:13.0,NULL,NULL
O7327,04:13.0,NULL,NULL
O7328,04:13.0,NULL,NULL
O7329,04:13.0,NULL,NULL
O7330,04:13.0,NULL,NULL
O7331,04:13.0,NULL,NULL
O7332,04:13.0,NULL,NULL
O7333,04:13.0,NULL,NULL
O7334,04:13.0,NULL,NULL
O7335,04:13.0,NULL,NULL
O7336,04:13.0,NULL,NULL
O7337,04:13.0,NULL,NULL
O7338,04:13.0,NULL,NULL
O7339,04:13.0,NULL,NULL
O7340,04:13.0,NULL,NULL
O7341,04:13.0,NULL,NULL
O7342,04:13.0,NULL,NULL
O7343,04:13.0,NULL,NULL
O7344,04:13.0,NULL,NULL
O7345,04:13.0,NULL,NULL
O7346,04:13.0,NULL,NULL
O7347,04:13.0,NULL,NULL
O7348,04:13.0,NULL,NULL
O7349,04:13.0,NULL,NULL
O7350,04:13.0,NULL,NULL
O7351,04:13.0,NULL,NULL
O7352,04:13.0,NULL,NULL
O7353,04:13.0,NULL,NULL
O7354,04:13.0,NULL,NULL
O7355,04:13.0,NULL,NULL
O7356,04:13.0,NULL,NULL
O7357,04:13.0,NULL,NULL
O7358,04:13.0,NULL,NULL
O7359,04:13.0,NULL,NULL
O7360,04:13.0,NULL,NULL
O7361,04:13.0,NULL,NULL
O7362,04:13.0,NULL,NULL
O7363,04:13.0,NULL,NULL
O7364,04:13.0,NULL,NULL
O7365,04:13.0,NULL,NULL
O7366,04:13.0,NULL,NULL
O7367,04:13.0,NULL,NULL
O7368,04:13.0,NULL,NULL
O7369,04:13.0,NULL,NULL
O7370,04:13.0,NULL,NULL
O7371,04:13.0,NULL,NULL
O7372,04:13.0,NULL,NULL
O7373,04:13.0,NULL,NULL
O7374,04:13.0,NULL,NULL
O7375,04:13.0,NULL,NULL
O7376,04:13.0,NULL,NULL
O7377,04:13.0,NULL,NULL
O7378,04:13.0,NULL,NULL
O7379,04:13.0,NULL,NULL
O7380,04:13.0,NULL,NULL
O7381,04:13.0,NULL,NULL
O7382,04:13.0,NULL,NULL
O7383,04:13.0,NULL,NULL
O7384,04:13.0,NULL,NULL
O7385,04:13.0,NULL,NULL
O7386,04:13.0,NULL,NULL
O7387,04:13.0,NULL,NULL
O7388,04:13.0,NULL,NULL
O7389,04:13.0,NULL,NULL
O7390,04:13.0,NULL,NULL
O7391,04:13.0,NULL,NULL
O7392,04:13.0,NULL,NULL
O7393,04:13.0,NULL,NULL
O7394,04:13.0,NULL,NULL
O7395,04:13.0,NULL,NULL
O7396,04:13.0,NULL,NULL
O7397,04:13.0,NULL,NULL
O7398,04:13.0,NULL,NULL
O7399,04:13.0,NULL,NULL
O7400,04:13.0,NULL,NULL
O7401,04:13.0,NULL,NULL
O7402,04:13.0,NULL,NULL
O7403,04:13.0,NULL,NULL
O7404,04:13.0,NULL,NULL
O7405,04:13.0,NULL,NULL
O7406,04:13.0,NULL,NULL
O7407,04:13.0,NULL,NULL
O7408,04:13.0,NULL,NULL
O7409,04:13.0,NULL,NULL
O7410,04:13.0,NULL,NULL
O7411,04:13.0,NULL,NULL
O7412,04:13.0,NULL,NULL
O7413,04:13.0,NULL,NULL
O7414,04:13.0,NULL,NULL
O7415,04:13.0,NULL,NULL
O7416,04:13.0,NULL,NULL
O7417,04:13.0,NULL,NULL
O7418,04:13.0,NULL,NULL
O7419,04:13.0,NULL,NULL
O7420,04:13.0,NULL,NULL
O7421,04:13.0,NULL,NULL
O7422,04:13.0,NULL,NULL
O7423,04:13.0,NULL,NULL
O7424,04:13.0,NULL,NULL
O7425,04:13.0,NULL,NULL
O7426,04:13.0,NULL,NULL
O7427,04:13.0,NULL,NULL
O7428,04:13.0,NULL,NULL
O7429,04:13.0,NULL,NULL
O7430,04:13.0,NULL,NULL
O7431,04:13.0,NULL,NULL
O7432,04:13.0,NULL,NULL
O7433,04:13.0,NULL,NULL
O7434,04:13.0,NULL,NULL
O7435,04:13.0,NULL,NULL
O7436,04:13.0,NULL,NULL
O7437,04:13.0,NULL,NULL
O7438,04:13.0,NULL,NULL
O7439,04:13.0,NULL,NULL
O7440,04:13.0,NULL,NULL
O7441,04:13.0,NULL,NULL
O7442,04:13.0,NULL,NULL
O7443,04:13.0,NULL,NULL
O7444,04:13.0,NULL,NULL
O7445,04:13.0,NULL,NULL
O7446,04:13.0,NULL,NULL
O7447,04:13.0,NULL,NULL
O7448,04:13.0,NULL,NULL
O7449,04:13.0,NULL,NULL
O7450,04:13.0,NULL,NULL
O7451,04:13.0,NULL,NULL
O7452,04:13.0,NULL,NULL
O7453,04:13.0,NULL,NULL
O7454,04:13.0,NULL,NULL
O7455,04:13.0,NULL,NULL
O7456,04:13.0,NULL,NULL
O7457,04:13.0,NULL,NULL
O7458,04:13.0,NULL,NULL
O7459,04:13.0,NULL,NULL
O7460,04:13.0,NULL,NULL
O7461,04:13.0,NULL,NULL
O7462,04:13.0,NULL,NULL
O7463,04:13.0,NULL,NULL
O7464,04:13.0,NULL,NULL
O7465,04:13.0,NULL,NULL
O7466,04:13.0,NULL,NULL
O7467,04:13.0,NULL,NULL
O7468,04:13.0,NULL,NULL
O7469,04:13.0,NULL,NULL
O7470,04:13.0,NULL,NULL
O7471,04:13.0,NULL,NULL
O7472,04:13.0,NULL,NULL
O7473,04:13.0,NULL,NULL
O7474,04:13.0,NULL,NULL
O7475,04:13.0,NULL,NULL
O7476,04:13.0,NULL,NULL
O7477,04:13.0,NULL,NULL
O7478,04:13.0,NULL,NULL
O7479,04:13.0,NULL,NULL
O7480,04:13.0,NULL,NULL
O7481,04:13.0,NULL,NULL
O7482,04:13.0,NULL,NULL
O7483,04:13.0,NULL,NULL
O7484,04:13.0,NULL,NULL
O7485,04:13.0,NULL,NULL
O7486,04:13.0,NULL,NULL
O7487,04:13.0,NULL,NULL
O7488,04:13.0,NULL,NULL
O7489,04:13.0,NULL,NULL
O7490,04:13.0,NULL,NULL
O7491,04:13.0,NULL,NULL
O7492,04:13.0,NULL,NULL
O7493,04:13.0,NULL,NULL
O7494,04:13.0,NULL,NULL
O7495,04:13.0,NULL,NULL
O7496,04:13.0,NULL,NULL
O7497,04:13.0,NULL,NULL
O7498,04:13.0,NULL,NULL
O7499,04:13.0,NULL,NULL
O7500,04:13.0,NULL,NULL
O7501,04:13.0,NULL,NULL
O7502,04:13.0,NULL,NULL
O7503,04:13.0,NULL,NULL
O7504,04:13.0,NULL,NULL
O7505,04:13.0,NULL,NULL
O7506,04:13.0,NULL,NULL
O7507,04:13.0,NULL,NULL
O7508,04:13.0,NULL,NULL
O7509,04:13.0,NULL,NULL
O7510,04:13.0,NULL,NULL
O7511,04:13.0,NULL,NULL
O7512,04:13.0,NULL,NULL
O7513,04:13.0,NULL,NULL
O7514,04:13.0,NULL,NULL
O7515,04:13.0,NULL,NULL
O7516,04:13.0,NULL,NULL
O7517,04:13.0,NULL,NULL
O7518,04:13.0,NULL,NULL
O7519,04:13.0,NULL,NULL
O7520,04:13.0,NULL,NULL
O7521,04:13.0,NULL,NULL
O7522,04:13.0,NULL,NULL
O7523,04:13.0,NULL,NULL
O7524,04:13.0,NULL,NULL
O7525,04:13.0,NULL,NULL
O7526,04:13.0,NULL,NULL
O7527,04:13.0,NULL,NULL
O7528,04:13.0,NULL,NULL
O7529,04:13.0,NULL,NULL
O7530,04:13.0,NULL,NULL
O7531,04:13.0,NULL,NULL
O7532,04:13.0,NULL,NULL
O7533,04:13.0,NULL,NULL
O7534,04:13.0,NULL,NULL
O7535,04:13.0,NULL,NULL
O7536,04:13.0,NULL,NULL
O7537,04:13.0,NULL,NULL
O7538,04:13.0,NULL,NULL
O7539,04:13.0,NULL,NULL
O7540,04:13.0,NULL,NULL
O7541,04:13.0,NULL,NULL
O7542,04:13.0,NULL,NULL
O7543,04:13.0,NULL,NULL
O7544,04:13.0,NULL,NULL
O7545,04:13.0,NULL,NULL
O7546,04:13.0,NULL,NULL
O7547,04:13.0,NULL,NULL
O7548,04:13.0,NULL,NULL
O7549,04:13.0,NULL,NULL
O7550,04:13.0,NULL,NULL
O7551,04:13.0,NULL,NULL
O7552,04:13.0,NULL,NULL
O7553,04:13.0,NULL,NULL
O7554,04:13.0,NULL,NULL
O7555,04:13.0,NULL,NULL
O7556,04:13.0,NULL,NULL
O7557,04:13.0,NULL,NULL
O7558,04:13.0,NULL,NULL
O7559,04:13.0,NULL,NULL
O7560,04:13.0,NULL,NULL
O7561,04:13.0,NULL,NULL
O7562,04:13.0,NULL,NULL
O7563,04:13.0,NULL,NULL
O7564,04:13.0,NULL,NULL
O7565,04:13.0,NULL,NULL
O7566,04:13.0,NULL,NULL
O7567,04:13.0,NULL,NULL
O7568,04:13.0,NULL,NULL
O7569,04:13.0,NULL,NULL
O7570,04:13.0,NULL,NULL
O7571,04:13.0,NULL,NULL
O7572,04:13.0,NULL,NULL
O7573,04:13.0,NULL,NULL
O7574,04:13.0,NULL,NULL
O7575,04:13.0,NULL,NULL
O7576,04:13.0,NULL,NULL
O7577,04:13.0,NULL,NULL
O7578,04:13.0,NULL,NULL
O7579,04:13.0,NULL,NULL
O7580,04:13.0,NULL,NULL
O7581,04:13.0,NULL,NULL
O7582,04:13.0,NULL,NULL
O7583,04:13.0,NULL,NULL
O7584,04:13.0,NULL,NULL
O7585,04:13.0,NULL,NULL
O7586,04:13.0,NULL,NULL
O7587,04:13.0,NULL,NULL
O7588,04:13.0,NULL,NULL
O7589,04:13.0,NULL,NULL
O7590,04:13.0,NULL,NULL
O7591,04:13.0,NULL,NULL
O7592,04:13.0,NULL,NULL
O7593,04:13.0,NULL,NULL
O7594,04:13.0,NULL,NULL
O7595,04:13.0,NULL,NULL
O7596,04:13.0,NULL,NULL
O7597,04:13.0,NULL,NULL
O7598,04:13.0,NULL,NULL
O7599,04:13.0,NULL,NULL
O7600,04:13.0,NULL,NULL
O7601,04:13.0,NULL,NULL
O7602,04:13.0,NULL,NULL
O7603,04:13.0,NULL,NULL
O7604,04:13.0,NULL,NULL
O7605,04:13.0,NULL,NULL
O7606,04:13.0,NULL,NULL
O7607,04:13.0,NULL,NULL
O7608,04:13.0,NULL,NULL
O7609,04:13.0,NULL,NULL
O7610,04:13.0,NULL,NULL
O7611,04:13.0,NULL,NULL
O7612,04:13.0,NULL,NULL
O7613,04:13.0,NULL,NULL
O7614,04:13.0,NULL,NULL
O7615,04:13.0,NULL,NULL
O7616,04:13.0,NULL,NULL
O7617,04:13.0,NULL,NULL
O7618,04:13.0,NULL,NULL
O7619,04:13.0,NULL,NULL
O7620,04:13.0,NULL,NULL
O7621,04:13.0,NULL,NULL
O7622,04:13.0,NULL,NULL
O7623,04:13.0,NULL,NULL
O7624,04:13.0,NULL,NULL
O7625,04:13.0,NULL,NULL
O7626,04:13.0,NULL,NULL
O7627,04:13.0,NULL,NULL
O7628,04:13.0,NULL,NULL
O7629,04:13.0,NULL,NULL
O7630,04:13.0,NULL,NULL
O7631,04:13.0,NULL,NULL
O7632,04:13.0,NULL,NULL
O7633,04:13.0,NULL,NULL
O7634,04:13.0,NULL,NULL
O7635,04:13.0,NULL,NULL
O7636,04:13.0,NULL,NULL
O7637,04:13.0,NULL,NULL
O7638,04:13.0,NULL,NULL
O7639,04:13.0,NULL,NULL
O7640,04:13.0,NULL,NULL
O7641,04:13.0,NULL,NULL
O7642,04:13.0,NULL,NULL
O7643,04:13.0,NULL,NULL
O7644,04:13.0,NULL,NULL
O7645,04:13.0,NULL,NULL
O7646,04:13.0,NULL,NULL
O7647,04:13.0,NULL,NULL
O7648,04:13.0,NULL,NULL
O7649,04:13.0,NULL,NULL
O7650,04:13.0,NULL,NULL
O7651,04:13.0,NULL,NULL
O7652,04:13.0,NULL,NULL
O7653,04:13.0,NULL,NULL
O7654,04:13.0,NULL,NULL
O7655,04:13.0,NULL,NULL
O7656,04:13.0,NULL,NULL
O7657,04:13.0,NULL,NULL
O7658,04:13.0,NULL,NULL
O7659,04:13.0,NULL,NULL
O7660,04:13.0,NULL,NULL
O7661,04:13.0,NULL,NULL
O7662,04:13.0,NULL,NULL
O7663,04:13.0,NULL,NULL
O7664,04:13.0,NULL,NULL
O7665,04:13.0,NULL,NULL
O7666,04:13.0,NULL,NULL
O7667,04:13.0,NULL,NULL
O7668,04:13.0,NULL,NULL
O7669,04:13.0,NULL,NULL
O7670,04:13.0,NULL,NULL
O7671,04:13.0,NULL,NULL
O7672,04:13.0,NULL,NULL
O7673,04:13.0,NULL,NULL
O7674,04:13.0,NULL,NULL
O7675,04:13.0,NULL,NULL
O7676,04:13.0,NULL,NULL
O7677,04:13.0,NULL,NULL
O7678,04:13.0,NULL,NULL
O7679,04:13.0,NULL,NULL
O7680,04:13.0,NULL,NULL
O7681,04:13.0,NULL,NULL
O7682,04:13.0,NULL,NULL
O7683,04:13.0,NULL,NULL
O7684,04:13.0,NULL,NULL
O7685,04:13.0,NULL,NULL
O7686,04:13.0,NULL,NULL
O7687,04:13.0,NULL,NULL
O7688,04:13.0,NULL,NULL
O7689,04:13.0,NULL,NULL
O7690,04:13.0,NULL,NULL
O7691,04:13.0,NULL,NULL
O7692,04:13.0,NULL,NULL
O7693,04:13.0,NULL,NULL
O7694,04:13.0,NULL,NULL
O7695,04:13.0,NULL,NULL
O7696,04:13.0,NULL,NULL
O7697,04:13.0,NULL,NULL
O7698,04:13.0,NULL,NULL
O7699,04:13.0,NULL,NULL
O7700,04:13.0,NULL,NULL
O7701,04:13.0,NULL,NULL
O7702,04:13.0,NULL,NULL
O7703,04:13.0,NULL,NULL
O7704,04:13.0,NULL,NULL
O7705,04:13.0,NULL,NULL
O7706,04:13.0,NULL,NULL
O7707,04:13.0,NULL,NULL
O7708,04:13.0,NULL,NULL
O7709,04:13.0,NULL,NULL
O7710,04:13.0,NULL,NULL
O7711,04:13.0,NULL,NULL
O7712,04:13.0,NULL,NULL
O7713,04:13.0,NULL,NULL
O7714,04:13.0,NULL,NULL
O7715,04:13.0,NULL,NULL
O7716,04:13.0,NULL,NULL
O7717,04:13.0,NULL,NULL
O7718,04:13.0,NULL,NULL
O7719,04:13.0,NULL,NULL
O7720,04:13.0,NULL,NULL
O7721,04:13.0,NULL,NULL
O7722,04:13.0,NULL,NULL
O7723,04:13.0,NULL,NULL
O7724,04:13.0,NULL,NULL
O7725,04:13.0,NULL,NULL
O7726,04:13.0,NULL,NULL
O7727,04:13.0,NULL,NULL
O7728,04:13.0,NULL,NULL
O7729,04:13.0,NULL,NULL
O7730,04:13.0,NULL,NULL
O7731,04:13.0,NULL,NULL
O7732,04:13.0,NULL,NULL
O7733,04:13.0,NULL,NULL
O7734,04:13.0,NULL,NULL
O7735,04:13.0,NULL,NULL
O7736,04:13.0,NULL,NULL
O7737,04:13.0,NULL,NULL
O7738,04:13.0,NULL,NULL
O7739,04:13.0,NULL,NULL
O7740,04:13.0,NULL,NULL
O7741,04:13.0,NULL,NULL
O7742,04:13.0,NULL,NULL
O7743,04:13.0,NULL,NULL
O7744,04:13.0,NULL,NULL
O7745,04:13.0,NULL,NULL
O7746,04:13.0,NULL,NULL
O7747,04:13.0,NULL,NULL
O7748,04:13.0,NULL,NULL
O7749,04:13.0,NULL,NULL
O7750,04:13.0,NULL,NULL
O7751,04:13.0,NULL,NULL
O7752,04:13.0,NULL,NULL
O7753,04:13.0,NULL,NULL
O7754,04:13.0,NULL,NULL
O7755,04:13.0,NULL,NULL
O7756,04:13.0,NULL,NULL
O7757,04:13.0,NULL,NULL
O7758,04:13.0,NULL,NULL
O7759,04:13.0,NULL,NULL
O7760,04:13.0,NULL,NULL
O7761,04:13.0,NULL,NULL
O7762,04:13.0,NULL,NULL
O7763,04:13.0,NULL,NULL
O7764,04:13.0,NULL,NULL
O7765,04:13.0,NULL,NULL
O7766,04:13.0,NULL,NULL
O7767,04:13.0,NULL,NULL
O7768,04:13.0,NULL,NULL
O7769,04:13.0,NULL,NULL
O7770,04:13.0,NULL,NULL
O7771,04:13.0,NULL,NULL
O7772,04:13.0,NULL,NULL
O7773,04:13.0,NULL,NULL
O7774,04:13.0,NULL,NULL
O7775,04:13.0,NULL,NULL
O7776,04:13.0,NULL,NULL
O7777,04:13.0,NULL,NULL
O7778,04:13.0,NULL,NULL
O7779,04:13.0,NULL,NULL
O7780,04:13.0,NULL,NULL
O7781,04:13.0,NULL,NULL
O7782,04:13.0,NULL,NULL
O7783,04:13.0,NULL,NULL
O7784,04:13.0,NULL,NULL
O7785,04:13.0,NULL,NULL
O7786,04:13.0,NULL,NULL
O7787,04:13.0,NULL,NULL
O7788,04:13.0,NULL,NULL
O7789,04:13.0,NULL,NULL
O7790,04:13.0,NULL,NULL
O7791,04:13.0,NULL,NULL
O7792,04:13.0,NULL,NULL
O7793,04:13.0,NULL,NULL
O7794,04:13.0,NULL,NULL
O7795,04:13.0,NULL,NULL
O7796,04:13.0,NULL,NULL
O7797,04:13.0,NULL,NULL
O7798,04:13.0,NULL,NULL
O7799,04:13.0,NULL,NULL
O7800,04:13.0,NULL,NULL
O7801,04:13.0,NULL,NULL
O7802,04:13.0,NULL,NULL
O7803,04:13.0,NULL,NULL
O7804,04:13.0,NULL,NULL
O7805,04:13.0,NULL,NULL
O7806,04:13.0,NULL,NULL
O7807,04:13.0,NULL,NULL
O7808,04:13.0,NULL,NULL
O7809,04:13.0,NULL,NULL
O7810,04:13.0,NULL,NULL
O7811,04:13.0,NULL,NULL
O7812,04:13.0,NULL,NULL
O7813,04:13.0,NULL,NULL
O7814,04:13.0,NULL,NULL
O7815,04:13.0,NULL,NULL
O7816,04:13.0,NULL,NULL
O7817,04:13.0,NULL,NULL
O7818,04:13.0,NULL,NULL
O7819,04:13.0,NULL,NULL
O7820,04:13.0,NULL,NULL
O7821,04:13.0,NULL,NULL
O7822,04:13.0,NULL,NULL
O7823,04:13.0,NULL,NULL
O7824,04:13.0,NULL,NULL
O7825,04:13.0,NULL,NULL
O7826,04:13.0,NULL,NULL
O7827,04:13.0,NULL,NULL
O7828,04:13.0,NULL,NULL
O7829,04:13.0,NULL,NULL
O7830,04:13.0,NULL,NULL
O7831,04:13.0,NULL,NULL
O7832,04:13.0,NULL,NULL
O7833,04:13.0,NULL,NULL
O7834,04:13.0,NULL,NULL
O7835,04:13.0,NULL,NULL
O7836,04:13.0,NULL,NULL
O7837,04:13.0,NULL,NULL
O7838,04:13.0,NULL,NULL
O7839,04:13.0,NULL,NULL
O7840,04:13.0,NULL,NULL
O7841,04:13.0,NULL,NULL
O7842,04:13.0,NULL,NULL
O7843,04:13.0,NULL,NULL
O7844,04:13.0,NULL,NULL
O7845,04:13.0,NULL,NULL
O7846,04:13.0,NULL,NULL
O7847,04:13.0,NULL,NULL
O7848,04:13.0,NULL,NULL
O7849,04:13.0,NULL,NULL
O7850,04:13.0,NULL,NULL
O7851,04:13.0,NULL,NULL
O7852,04:13.0,NULL,NULL
O7853,04:13.0,NULL,NULL
O7854,04:13.0,NULL,NULL
O7855,04:13.0,NULL,NULL
O7856,04:13.0,NULL,NULL
O7857,04:13.0,NULL,NULL
O7858,04:13.0,NULL,NULL
O7859,04:13.0,NULL,NULL
O7860,04:13.0,NULL,NULL
O7861,04:13.0,NULL,NULL
O7862,04:13.0,NULL,NULL
O7863,04:13.0,NULL,NULL
O7864,04:13.0,NULL,NULL
O7865,04:13.0,NULL,NULL
O7866,04:13.0,NULL,NULL
O7867,04:13.0,NULL,NULL
O7868,04:13.0,NULL,NULL
O7869,04:13.0,NULL,NULL
O7870,04:13.0,NULL,NULL
O7871,04:13.0,NULL,NULL
O7872,04:13.0,NULL,NULL
O7873,04:13.0,NULL,NULL
